,PeopleInHousehold,MetroAreaCode,Age,Hispanic,CountryOfBirthCode,Region_num,State_num,Married_num,Sex_num,Education_num,Race_num,Citizenship_num,EmploymentStatus_num,Industry_num
107451,3,43620.0,60,0,57,0.0,40.0,1.0,0.0,7.0,5.0,0.0,1.0,4.0
107452,3,43620.0,19,0,57,0.0,40.0,2.0,1.0,7.0,5.0,0.0,1.0,13.0
107462,4,43620.0,31,0,57,0.0,40.0,2.0,0.0,7.0,3.0,0.0,1.0,6.0
107466,2,43620.0,59,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,3.0
107467,2,43620.0,59,0,57,0.0,40.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
107468,5,43620.0,32,0,57,0.0,40.0,1.0,1.0,1.0,5.0,0.0,1.0,9.0
107469,5,43620.0,31,0,57,0.0,40.0,1.0,0.0,4.0,5.0,0.0,2.0,7.0
107473,5,43620.0,23,1,57,0.0,40.0,1.0,0.0,5.0,5.0,0.0,1.0,4.0
107474,5,43620.0,24,1,303,0.0,40.0,1.0,1.0,7.0,5.0,2.0,1.0,2.0
107478,4,43620.0,37,0,57,0.0,40.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0
107479,4,43620.0,34,0,57,0.0,40.0,1.0,0.0,6.0,5.0,0.0,4.0,6.0
107482,4,43620.0,38,0,57,0.0,40.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
107483,4,43620.0,31,0,57,0.0,40.0,1.0,1.0,0.0,5.0,0.0,1.0,3.0
107489,3,43620.0,78,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
107490,3,43620.0,71,0,57,0.0,40.0,1.0,0.0,3.0,5.0,0.0,1.0,6.0
107491,3,43620.0,48,0,57,0.0,40.0,0.0,1.0,3.0,5.0,0.0,4.0,12.0
107496,2,43620.0,68,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0
107498,1,43620.0,56,0,57,0.0,40.0,0.0,1.0,3.0,5.0,0.0,1.0,13.0
107505,2,43620.0,26,0,57,0.0,40.0,0.0,0.0,7.0,5.0,0.0,1.0,12.0
107506,2,43620.0,26,0,57,0.0,40.0,2.0,1.0,3.0,5.0,0.0,1.0,2.0
107516,2,43620.0,26,0,57,0.0,40.0,2.0,0.0,3.0,0.0,0.0,1.0,4.0
107518,1,43620.0,47,0,223,0.0,40.0,2.0,1.0,5.0,1.0,2.0,1.0,7.0
107519,1,43620.0,51,0,57,0.0,40.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0
107520,2,43620.0,46,0,57,0.0,40.0,4.0,1.0,3.0,5.0,0.0,1.0,3.0
107522,4,43620.0,35,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,10.0
107523,4,43620.0,35,0,57,0.0,40.0,1.0,0.0,3.0,5.0,0.0,1.0,10.0
107526,5,43620.0,37,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,11.0
107527,5,43620.0,36,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
107531,1,43620.0,46,0,57,0.0,40.0,2.0,0.0,7.0,5.0,0.0,1.0,4.0
107539,2,43620.0,61,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
107544,2,43620.0,74,0,57,0.0,40.0,1.0,1.0,0.0,5.0,0.0,1.0,12.0
107545,1,43620.0,57,0,57,0.0,40.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0
107557,3,43620.0,45,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,13.0
107558,3,43620.0,42,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
107560,3,43620.0,80,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
107562,3,43620.0,18,0,57,0.0,40.0,2.0,1.0,5.0,5.0,0.0,1.0,6.0
107563,2,43620.0,64,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
107564,2,43620.0,69,0,57,0.0,40.0,1.0,1.0,5.0,5.0,0.0,1.0,3.0
107566,3,43620.0,28,0,57,0.0,40.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0
107567,3,43620.0,27,0,57,0.0,40.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107569,2,43620.0,66,0,57,0.0,40.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0
107570,2,43620.0,64,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
107571,2,43620.0,24,0,57,0.0,40.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107572,2,43620.0,24,0,57,0.0,40.0,2.0,1.0,5.0,5.0,0.0,1.0,7.0
107579,3,43620.0,25,0,57,0.0,40.0,2.0,0.0,5.0,5.0,0.0,1.0,6.0
107581,3,43620.0,19,0,57,0.0,40.0,2.0,1.0,5.0,5.0,0.0,1.0,6.0
107583,1,43620.0,27,0,57,0.0,40.0,2.0,1.0,7.0,5.0,0.0,1.0,10.0
107586,3,43620.0,48,0,57,0.0,40.0,0.0,1.0,6.0,5.0,0.0,1.0,3.0
107588,3,43620.0,44,0,57,0.0,40.0,0.0,0.0,0.0,5.0,0.0,1.0,12.0
107589,2,43620.0,49,0,57,0.0,40.0,1.0,1.0,7.0,5.0,0.0,1.0,10.0
107590,2,43620.0,45,0,57,0.0,40.0,1.0,0.0,3.0,3.0,0.0,0.0,7.0
107591,2,43620.0,56,0,57,0.0,40.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107592,2,43620.0,61,0,57,0.0,40.0,1.0,1.0,0.0,5.0,0.0,1.0,2.0
107605,3,43620.0,56,0,57,0.0,40.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
107606,3,43620.0,18,0,57,0.0,40.0,2.0,1.0,5.0,5.0,0.0,1.0,6.0
107607,4,43620.0,33,0,57,0.0,40.0,0.0,1.0,7.0,5.0,0.0,1.0,6.0
107610,4,43620.0,27,0,57,0.0,40.0,2.0,0.0,1.0,5.0,0.0,1.0,6.0
107614,2,43620.0,69,0,57,0.0,40.0,4.0,1.0,5.0,5.0,0.0,1.0,6.0
107615,2,43620.0,59,0,57,0.0,40.0,0.0,0.0,3.0,5.0,0.0,1.0,3.0
107617,3,43620.0,51,0,57,0.0,40.0,0.0,0.0,3.0,5.0,0.0,1.0,10.0
107619,3,43620.0,17,0,57,0.0,40.0,2.0,0.0,5.0,5.0,0.0,1.0,12.0
107620,1,43620.0,50,0,57,0.0,40.0,0.0,0.0,3.0,5.0,0.0,1.0,7.0
107622,2,43620.0,60,0,57,0.0,40.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
107623,2,43620.0,70,0,57,0.0,40.0,0.0,1.0,7.0,5.0,0.0,1.0,2.0
107624,1,43620.0,29,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
107625,4,43620.0,50,0,57,0.0,40.0,1.0,1.0,0.0,5.0,0.0,1.0,5.0
107626,4,43620.0,50,0,57,0.0,40.0,1.0,0.0,0.0,5.0,0.0,1.0,4.0
107629,3,43620.0,50,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,12.0
107630,3,43620.0,44,0,57,0.0,40.0,1.0,0.0,3.0,5.0,0.0,1.0,3.0
107631,3,43620.0,18,0,57,0.0,40.0,2.0,0.0,3.0,5.0,0.0,1.0,10.0
107644,3,43620.0,29,0,57,0.0,40.0,2.0,0.0,7.0,5.0,0.0,1.0,4.0
107650,7,43620.0,32,0,412,0.0,40.0,1.0,1.0,5.0,2.0,1.0,4.0,7.0
107657,3,43620.0,38,0,57,0.0,40.0,1.0,1.0,3.0,5.0,0.0,1.0,2.0
107658,3,43620.0,43,0,57,0.0,40.0,1.0,0.0,7.0,5.0,0.0,1.0,0.0
107660,3,43620.0,19,0,57,0.0,40.0,2.0,1.0,7.0,5.0,0.0,1.0,12.0
107661,3,43620.0,19,0,57,0.0,40.0,2.0,1.0,7.0,5.0,0.0,1.0,12.0
107662,3,43620.0,21,0,57,0.0,40.0,2.0,1.0,7.0,5.0,0.0,1.0,4.0
107665,3,43620.0,55,0,57,0.0,40.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0
107666,3,43620.0,55,0,57,0.0,40.0,0.0,1.0,5.0,5.0,0.0,1.0,9.0
107672,2,32820.0,62,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107673,2,32820.0,31,0,57,2.0,41.0,1.0,1.0,1.0,2.0,0.0,1.0,10.0
107674,2,32820.0,23,0,57,2.0,41.0,1.0,0.0,1.0,2.0,0.0,4.0,3.0
107675,2,32820.0,43,0,57,2.0,41.0,2.0,1.0,0.0,2.0,0.0,1.0,13.0
107676,2,32820.0,60,0,57,2.0,41.0,0.0,0.0,7.0,2.0,0.0,1.0,3.0
107677,1,32820.0,45,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,10.0
107678,2,32820.0,37,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,4.0,3.0
107681,2,32820.0,67,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
107682,2,32820.0,55,0,57,2.0,41.0,1.0,0.0,3.0,5.0,0.0,1.0,10.0
107685,4,32820.0,60,0,57,2.0,41.0,1.0,1.0,5.0,2.0,0.0,4.0,2.0
107688,1,32820.0,32,0,57,2.0,41.0,2.0,1.0,5.0,2.0,0.0,1.0,6.0
107689,2,34980.0,55,0,57,2.0,41.0,1.0,1.0,3.0,5.0,0.0,1.0,13.0
107691,5,34980.0,31,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
107692,5,34980.0,30,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,9.0
107698,2,32820.0,27,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0
107699,2,32820.0,27,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0
107701,2,34980.0,50,0,57,2.0,41.0,2.0,0.0,0.0,5.0,0.0,1.0,4.0
107702,5,34980.0,44,0,247,2.0,41.0,1.0,1.0,3.0,1.0,2.0,1.0,7.0
107703,5,34980.0,40,0,247,2.0,41.0,1.0,0.0,3.0,1.0,2.0,1.0,9.0
107707,2,16860.0,44,0,57,2.0,41.0,0.0,1.0,3.0,5.0,0.0,1.0,7.0
107710,2,32820.0,28,0,57,2.0,41.0,2.0,1.0,7.0,5.0,0.0,1.0,13.0
107711,1,32820.0,51,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,12.0
107712,1,34980.0,29,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,13.0
107713,2,32820.0,64,0,140,2.0,41.0,1.0,0.0,2.0,5.0,2.0,4.0,3.0
107714,2,32820.0,58,0,223,2.0,41.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0
107715,3,32820.0,43,0,57,2.0,41.0,0.0,0.0,7.0,2.0,0.0,1.0,11.0
107716,3,32820.0,35,0,57,2.0,41.0,2.0,0.0,7.0,2.0,0.0,1.0,11.0
107717,3,32820.0,20,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,6.0
107718,1,28940.0,23,0,57,2.0,41.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0
107719,4,32820.0,29,0,57,2.0,41.0,1.0,0.0,7.0,2.0,0.0,1.0,3.0
107720,4,32820.0,30,0,57,2.0,41.0,1.0,1.0,3.0,2.0,0.0,1.0,7.0
107723,2,32820.0,32,0,57,2.0,41.0,2.0,0.0,1.0,0.0,0.0,1.0,13.0
107724,2,32820.0,27,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107726,1,28940.0,77,0,57,2.0,41.0,4.0,0.0,3.0,2.0,0.0,1.0,3.0
107727,3,32820.0,32,0,57,2.0,41.0,2.0,0.0,0.0,2.0,0.0,1.0,12.0
107729,3,32820.0,48,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,13.0
107730,4,28940.0,39,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0
107734,1,28940.0,53,0,57,2.0,41.0,1.0,1.0,4.0,5.0,0.0,1.0,3.0
107739,4,34980.0,57,0,57,2.0,41.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0
107740,4,34980.0,55,0,57,2.0,41.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0
107745,1,28940.0,60,0,57,2.0,41.0,0.0,0.0,1.0,5.0,0.0,1.0,10.0
107746,2,32820.0,59,0,57,2.0,41.0,1.0,1.0,7.0,2.0,0.0,1.0,2.0
107747,2,32820.0,63,0,57,2.0,41.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0
107750,3,28940.0,29,0,57,2.0,41.0,2.0,1.0,0.0,5.0,0.0,1.0,12.0
107752,3,28940.0,32,0,57,2.0,41.0,0.0,0.0,7.0,5.0,0.0,1.0,4.0
107753,1,34980.0,67,0,57,2.0,41.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
107754,5,32820.0,32,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,4.0,11.0
107758,5,32820.0,31,0,57,2.0,41.0,0.0,1.0,7.0,2.0,0.0,1.0,13.0
107759,1,34980.0,34,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,4.0
107761,10,34980.0,63,0,203,2.0,41.0,1.0,1.0,5.0,1.0,2.0,1.0,6.0
107762,10,34980.0,53,0,203,2.0,41.0,1.0,0.0,5.0,1.0,2.0,1.0,7.0
107764,10,34980.0,27,0,203,2.0,41.0,2.0,0.0,3.0,1.0,2.0,1.0,12.0
107765,10,34980.0,32,0,203,2.0,41.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0
107766,10,34980.0,34,0,203,2.0,41.0,2.0,0.0,3.0,1.0,2.0,1.0,7.0
107774,2,34980.0,27,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,1.0,11.0
107776,3,32820.0,35,0,57,2.0,41.0,1.0,0.0,7.0,2.0,0.0,1.0,3.0
107777,3,32820.0,37,0,57,2.0,41.0,1.0,1.0,0.0,2.0,0.0,4.0,9.0
107779,5,34980.0,33,0,414,2.0,41.0,1.0,1.0,3.0,5.0,1.0,4.0,4.0
107784,2,34980.0,27,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,12.0
107785,2,34980.0,23,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107786,1,32820.0,24,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0
107787,2,34980.0,53,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,3.0
107788,2,34980.0,45,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,5.0
107790,2,16860.0,41,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,7.0
107791,2,16860.0,39,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107792,1,16860.0,43,1,303,2.0,41.0,2.0,1.0,3.0,5.0,1.0,1.0,7.0
107793,4,34980.0,33,0,57,2.0,41.0,1.0,0.0,4.0,5.0,0.0,1.0,9.0
107794,4,34980.0,33,0,57,2.0,41.0,1.0,1.0,4.0,5.0,0.0,1.0,3.0
107797,1,34980.0,36,0,57,2.0,41.0,2.0,1.0,7.0,2.0,0.0,1.0,7.0
107799,3,34980.0,53,0,462,2.0,41.0,1.0,1.0,3.0,2.0,1.0,1.0,7.0
107802,2,34980.0,64,0,138,2.0,41.0,1.0,1.0,7.0,5.0,2.0,1.0,12.0
107803,1,34980.0,63,0,57,2.0,41.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0
107804,1,32820.0,31,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,12.0
107805,3,16860.0,27,0,57,2.0,41.0,2.0,1.0,4.0,5.0,0.0,1.0,13.0
107806,3,16860.0,46,0,57,2.0,41.0,2.0,1.0,4.0,5.0,0.0,1.0,7.0
107807,3,16860.0,47,0,57,2.0,41.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0
107809,2,32820.0,29,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,13.0
107810,2,32820.0,28,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,13.0
107813,2,28940.0,27,0,57,2.0,41.0,1.0,1.0,6.0,5.0,0.0,1.0,10.0
107814,2,28940.0,25,0,57,2.0,41.0,1.0,0.0,4.0,5.0,0.0,1.0,3.0
107815,1,34980.0,16,0,57,2.0,41.0,2.0,1.0,5.0,5.0,0.0,1.0,2.0
107819,2,34980.0,50,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,7.0
107820,3,32820.0,51,0,57,2.0,41.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0
107821,3,32820.0,50,0,57,2.0,41.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0
107822,3,32820.0,21,0,57,2.0,41.0,2.0,1.0,7.0,2.0,0.0,1.0,10.0
107823,4,34980.0,46,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,11.0
107824,4,34980.0,46,0,57,2.0,41.0,1.0,1.0,3.0,5.0,0.0,1.0,6.0
107827,1,34980.0,31,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0
107837,2,16860.0,58,0,57,2.0,41.0,1.0,1.0,3.0,5.0,0.0,1.0,7.0
107838,2,16860.0,53,0,57,2.0,41.0,1.0,0.0,7.0,5.0,0.0,4.0,9.0
107839,3,28940.0,31,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
107840,3,28940.0,30,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107842,1,34980.0,42,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107843,2,16860.0,53,0,57,2.0,41.0,1.0,1.0,7.0,5.0,0.0,1.0,4.0
107844,2,16860.0,58,0,57,2.0,41.0,1.0,0.0,7.0,5.0,0.0,1.0,10.0
107845,1,34980.0,54,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,13.0
107846,3,34980.0,52,1,303,2.0,41.0,3.0,0.0,5.0,5.0,2.0,1.0,9.0
107849,1,16860.0,42,0,57,2.0,41.0,0.0,1.0,1.0,5.0,0.0,1.0,7.0
107850,1,34980.0,28,0,57,2.0,41.0,2.0,0.0,4.0,5.0,0.0,1.0,11.0
107851,2,34980.0,35,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,6.0
107854,2,32820.0,60,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,6.0
107855,2,32820.0,58,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
107856,1,32820.0,32,0,57,2.0,41.0,2.0,0.0,7.0,2.0,0.0,1.0,12.0
107857,7,32820.0,35,0,57,2.0,41.0,2.0,1.0,5.0,2.0,0.0,4.0,2.0
107863,7,32820.0,30,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,4.0,12.0
107864,1,32820.0,25,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,9.0
107866,2,34980.0,78,0,57,2.0,41.0,1.0,1.0,5.0,2.0,0.0,1.0,3.0
107868,3,34980.0,39,0,57,2.0,41.0,4.0,0.0,5.0,5.0,0.0,4.0,6.0
107870,3,34980.0,39,0,57,2.0,41.0,3.0,1.0,5.0,5.0,0.0,1.0,9.0
107872,3,32820.0,64,0,57,2.0,41.0,1.0,0.0,3.0,5.0,0.0,1.0,10.0
107873,3,32820.0,35,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,10.0
107874,1,32820.0,67,0,57,2.0,41.0,2.0,0.0,2.0,5.0,0.0,1.0,6.0
107875,1,34980.0,33,0,57,2.0,41.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0
107876,2,34980.0,36,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0
107877,2,34980.0,31,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107881,2,34980.0,19,0,57,2.0,41.0,2.0,0.0,3.0,5.0,0.0,1.0,6.0
107883,2,32820.0,41,0,57,2.0,41.0,2.0,1.0,7.0,2.0,0.0,4.0,9.0
107889,3,32820.0,48,0,57,2.0,41.0,1.0,0.0,0.0,5.0,0.0,1.0,12.0
107890,3,32820.0,26,0,57,2.0,41.0,2.0,0.0,0.0,5.0,0.0,1.0,9.0
107894,2,32820.0,58,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,13.0
107895,4,34980.0,43,0,57,2.0,41.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0
107896,4,34980.0,46,1,57,2.0,41.0,1.0,1.0,1.0,2.0,0.0,1.0,5.0
107898,4,34980.0,23,1,57,2.0,41.0,2.0,1.0,7.0,2.0,0.0,1.0,6.0
107899,1,34980.0,41,0,247,2.0,41.0,2.0,1.0,7.0,1.0,2.0,1.0,9.0
107900,1,32820.0,28,0,57,2.0,41.0,2.0,0.0,7.0,2.0,0.0,1.0,10.0
107901,1,34980.0,25,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,4.0,3.0
107903,2,32820.0,34,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,10.0
107904,1,34980.0,61,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0
107906,2,34980.0,27,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,6.0
107907,2,34980.0,71,0,57,2.0,41.0,1.0,1.0,7.0,5.0,0.0,1.0,12.0
107908,2,34980.0,70,0,57,2.0,41.0,1.0,0.0,3.0,5.0,0.0,1.0,12.0
107909,3,32820.0,39,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,13.0
107910,3,32820.0,18,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,13.0
107911,3,32820.0,18,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,13.0
107912,5,34980.0,47,1,364,2.0,41.0,4.0,0.0,3.0,5.0,2.0,1.0,12.0
107917,3,28940.0,42,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,3.0
107920,1,16860.0,20,0,57,2.0,41.0,2.0,1.0,7.0,5.0,0.0,1.0,2.0
107921,1,32820.0,46,0,57,2.0,41.0,0.0,0.0,4.0,5.0,0.0,1.0,3.0
107923,5,32820.0,39,0,57,2.0,41.0,1.0,1.0,4.0,2.0,0.0,1.0,7.0
107924,5,32820.0,35,0,301,2.0,41.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0
107928,2,32820.0,65,0,57,2.0,41.0,1.0,1.0,3.0,5.0,0.0,0.0,12.0
107929,2,32820.0,61,0,57,2.0,41.0,1.0,0.0,3.0,5.0,0.0,1.0,7.0
107930,3,34980.0,24,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,4.0
107931,3,34980.0,24,0,57,2.0,41.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0
107932,3,34980.0,24,0,57,2.0,41.0,2.0,1.0,4.0,5.0,0.0,1.0,3.0
107934,3,34980.0,43,0,57,2.0,41.0,0.0,1.0,3.0,5.0,0.0,1.0,9.0
107935,3,34980.0,44,0,57,2.0,41.0,2.0,1.0,5.0,5.0,0.0,1.0,6.0
107936,1,32820.0,32,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,13.0
107938,2,32820.0,58,0,57,2.0,41.0,1.0,0.0,1.0,2.0,0.0,1.0,13.0
107940,1,32820.0,38,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,9.0
107941,4,34980.0,35,1,303,2.0,41.0,1.0,0.0,4.0,5.0,1.0,1.0,3.0
107942,4,34980.0,35,0,57,2.0,41.0,1.0,1.0,4.0,5.0,0.0,1.0,3.0
107945,3,32820.0,56,0,57,2.0,41.0,1.0,0.0,0.0,2.0,0.0,1.0,11.0
107948,1,34980.0,70,0,57,2.0,41.0,0.0,1.0,7.0,5.0,0.0,1.0,12.0
107949,3,34980.0,35,1,303,2.0,41.0,3.0,0.0,3.0,5.0,2.0,2.0,6.0
107953,2,32820.0,50,0,57,2.0,41.0,0.0,1.0,3.0,2.0,0.0,1.0,6.0
107955,2,34980.0,67,0,57,2.0,41.0,4.0,0.0,7.0,2.0,0.0,1.0,10.0
107956,2,32820.0,24,0,57,2.0,41.0,2.0,0.0,4.0,5.0,0.0,1.0,3.0
107957,2,32820.0,24,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107958,3,34980.0,54,0,57,2.0,41.0,1.0,1.0,6.0,5.0,0.0,1.0,10.0
107959,3,34980.0,52,0,57,2.0,41.0,1.0,0.0,6.0,5.0,0.0,1.0,10.0
107961,2,34980.0,28,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,5.0
107962,2,34980.0,29,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,7.0
107963,3,32820.0,30,0,57,2.0,41.0,0.0,1.0,3.0,5.0,0.0,1.0,9.0
107964,3,32820.0,31,0,57,2.0,41.0,2.0,1.0,7.0,5.0,0.0,1.0,9.0
107966,1,34980.0,22,0,57,2.0,41.0,2.0,0.0,1.0,5.0,0.0,1.0,3.0
107972,1,16860.0,36,1,303,2.0,41.0,2.0,0.0,3.0,5.0,1.0,1.0,6.0
107973,2,34980.0,48,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,9.0
107974,2,34980.0,51,0,57,2.0,41.0,2.0,1.0,3.0,5.0,0.0,1.0,9.0
107980,3,32820.0,35,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,1.0,13.0
107982,3,32820.0,18,0,57,2.0,41.0,0.0,1.0,5.0,2.0,0.0,1.0,12.0
107983,4,32820.0,27,0,57,2.0,41.0,1.0,1.0,7.0,5.0,0.0,1.0,13.0
107984,4,32820.0,26,0,57,2.0,41.0,1.0,0.0,3.0,5.0,0.0,1.0,4.0
107987,6,34980.0,37,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,1.0,4.0
107990,6,34980.0,19,0,57,2.0,41.0,2.0,1.0,7.0,2.0,0.0,1.0,6.0
107991,6,34980.0,20,0,57,2.0,41.0,2.0,0.0,3.0,2.0,0.0,1.0,12.0
107993,3,34980.0,29,1,73,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
107994,3,34980.0,28,1,73,2.0,41.0,1.0,0.0,2.0,5.0,0.0,4.0,3.0
107998,4,32820.0,31,0,57,2.0,41.0,2.0,1.0,0.0,2.0,0.0,1.0,13.0
107999,4,32820.0,34,0,57,2.0,41.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0
108000,1,34980.0,25,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,1.0,7.0
108001,2,28940.0,43,0,57,2.0,41.0,4.0,0.0,7.0,5.0,0.0,1.0,12.0
108003,1,34980.0,33,0,242,2.0,41.0,2.0,1.0,4.0,1.0,2.0,1.0,5.0
108006,1,32820.0,36,0,57,2.0,41.0,2.0,1.0,3.0,2.0,0.0,4.0,10.0
108007,2,34980.0,55,0,57,2.0,41.0,1.0,1.0,1.0,5.0,0.0,1.0,4.0
108008,2,34980.0,54,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,12.0
108009,2,34980.0,54,0,57,2.0,41.0,1.0,0.0,1.0,5.0,0.0,1.0,3.0
108010,2,34980.0,64,0,138,2.0,41.0,1.0,1.0,7.0,5.0,2.0,1.0,6.0
